Date,Content
2020-09-11,New for subscribers:  UBS doubles Tesla price target on battery day expectations 
2020-09-10,"“You’re going to see a lot of volatility over the next number of months for this company,” former Ford CEO Mark Fields says about Tesla. Here’s why. "
2020-09-10,"Here's everything you need to know about this week's EV news. ⚡️ “This week in EV news: GM partners with Nikola, Tesla's drop and more”

"
2020-09-10,"New for subscribers:  Mike Santoli’s market notes: Indecisive action, Tesla and Zoom bounce, investors cut risk "
2020-09-10,"New for subscribers:  A Biden presidency could give a boost to Tesla, says Oppenheimer "
2020-09-10,"Watch now: ETF Edge on the S&amp;P 500's Tesla snub, the Long-Term Stock Exchange, what's ahead for ESG "
2020-09-10,"“You’re going to see a lot of volatility over the next number of months for this company,” former Ford CEO Mark Fields says about Tesla. Here’s why. "
2020-09-10,"Stock market live updates: Futures slip, Tesla and tech continue rebound "
2020-09-09,"For subscribers: Tesla is a long-term buy that's ""just getting started,"" says investor that cut stake amid sell-off. "
2020-09-09,Electric vehicle start-up Lucid unveils Air sedan to take on Tesla 
2020-09-09,"Tesla jumps nearly 11%, rebounding from worst day on record "
2020-09-09,"Stocks making the biggest moves midday: Slack, Tiffany, Tesla, Lululemon, United Airlines &amp; more "
2020-09-09,"Stock market live updates: Stock futures rebound, Tesla up after worst day ever "
2020-09-09,"Tesla is a ‘tech on wheels’ company, and that gives it room to run, trader says "
2020-09-09,"Stock futures bounce after the Nasdaq posts a 10% correction in 3 days, Tesla and Apple rebound. "
2020-09-08,"Tesla fell 21% today, the worst single-day loss in its history. "
2020-09-08,"New for subscribers:  Tesla is a long-term buy that's 'just getting started,' says investor that cut stake amid sell-off "
2020-09-08,"Stocks making the biggest moves midday: Tesla, Nikola, Disney, Apple and more "
2020-09-08,Technology stocks plunged after last week's big sell-off. Tesla was down after the S&amp;P Dow Jones Indices failed to add the surging and speculative stock to the S&amp;P 500 after the bell Friday. Here's what seven experts say they're watching. 
2020-09-08,"LISTEN NOW: Tech's big tumble -- what's the outlook going forward for Tesla after it was rejected by the S&amp;P 500's benchmark? Listen and subscribe to the @SquawkStreet podcast with @carlquintanilla, @JimCramer and @DavidFaber here: "
2020-09-08,New for subscribers:  Baird calls Tesla's S&amp;P 500 snub 'surprising' as shares tank 
2020-09-08,Tesla shares crater 15% in premarket trading after its S&amp;P 500 snub. 
2020-09-08,"Stocks making the biggest moves in the premarket: Tesla, Disney, Peloton, Wells Fargo &amp; more "
2020-09-08,"Stock market live updates: Tech wreck continues, Tesla plunges, Apple falls 4% "
2020-09-08,Tesla shares slump 10% in premarket trading after S&amp;P 500 snub 
2020-09-08,S&amp;P's Tesla snub shows the risks to this overheating Nasdaq trade 
2020-09-06,"Tesla could be the most dangerous stock on Wall Street, investment researcher says "
2020-09-06,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-09-05,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-09-04,"Tesla falls after S&amp;P 500 adds Etsy and two others, bypassing carmaker "
2020-09-04,"Stocks making the biggest moves midday: Tesla, Wayfair, Moderna &amp; more "
2020-09-04,"Stock market live updates: Nasdaq futures drop again, Apple &amp; Tesla slide, 10% correction ahead? "
2020-09-04,"Stocks making the biggest moves in the premarket: DocuSign, Broadcom, Tesla, Grubhub &amp; more "
2020-09-04,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-09-03,"Stocks making the biggest moves midday: Tesla, Facebook, Apple, Beyond Meat &amp; more "
2020-09-03,"Tesla is dropping again, bringing 3-day loss to 18%. "
2020-09-03,"New for subscribers:  Tesla is dropping again, bringing three-day loss to 16% "
2020-09-03,"Tesla is dropping again, bringing three-day loss to 16% "
2020-09-03,"Stocks making the biggest moves in the premarket: Facebook, Tesla, Kansas City Southern, Costco &amp; more "
2020-09-02,"Stocks making the biggest moves midday: Tesla, AMC, DraftKings, Peloton &amp; more "
2020-09-02,Tesla and Apple shares fall following big runs sparked by stock splits 
2020-09-02,"Tesla shares fall as largest outside shareholder cuts holding, citing portfolio restrictions. "
2020-09-02,New for subscribers:  Credit Suisse says four major factors were driving Tesla shares higher 
2020-09-02,"Tesla's largest outside shareholder reduces holding, citing portfolio restrictions "
2020-09-02,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-09-02,Tesla says it will sell up to $5 billion in stock amid the electric car maker’s record rise. @Lebeaucarnews has the details. 
2020-09-01,"When it comes to Apple and Tesla stock splits, investors should tread lightly, advisors say "
2020-09-01,Tesla will sell up to $5 billion in stock amid its incredible rally. 
2020-09-01,"Stock market live updates: Tesla to sell up to $5 billion in stock, Apple shares pop "
2020-09-01,Tesla says it will sell up to $5 billion in stock amid the electric car maker’s record rise. @Lebeaucarnews has the details. 
2020-09-01,"Stocks making the biggest moves in the premarket: Zoom Video, Walmart, Tesla, Ford &amp; more "
2020-09-01,Tesla to sell up to $5 billion in stock amid rally 
2020-09-01,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-08-31,"Stocks making the biggest moves after hours: Zoom Video, Eastman Kodak, Tesla &amp; more "
2020-08-31,"Apple, Tesla stock splits take effect. What five market analysts are watching $AAPL $TSLA (via @TradingNation) "
2020-08-31,Shares of Apple and Tesla jump as stock splits take effect today. 
2020-08-31,Apple and Tesla's stock splits take effect today. Here's what five experts are watching now. 
2020-08-31,Apple and Tesla are doing stock splits. Here's what that actually means to investors 
2020-08-31,"New for subscribers:  Mike Santoli's market notes: Apple &amp; Tesla ripping, Dow loses Apple boost, volatility rising "
2020-08-31,"Stocks making the biggest moves midday: Apple, Tesla, Beyond Meat, Amazon &amp; more "
2020-08-31,"Apple, Tesla jump as stock splits take effect "
2020-08-29,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-08-28,"Stocks start September in high gear as Apple and Tesla split, and markets await August jobs report "
2020-08-27,"Tesla could 'run the world,' but its shares are in a bubble right now, Miller Tabak strategist warns $TSLA (via @TradingNation) "
2020-08-26,"New for subscribers:  Jefferies raises Tesla price target to Wall Street high of $2,500, says auto revolution still early "
2020-08-26,"New for subscribers:  Here are Wednesday's biggest analyst calls of the day: Tesla, Roku, Apple, Nikola, Shopify &amp; more "
2020-08-24,"Apple and Tesla have long-term upside after stock splits, Jim Cramer says "
2020-08-24,"Stocks making the biggest moves midday: Apple, Tesla, Deere, Delta &amp; more "
2020-08-24,Joel Greenblatt on Tesla: 'I really can't explain it' 
2020-08-23,"Here's what missing out on $150,000 in Tesla gains taught @financialsamura about good investing—""I feel like an idiot."" (via @CNBCMakeIt) "
2020-08-22,Here's how Tesla and SpaceX CEO Elon Musk spends his billions. (via @CNBCMakeIt) 
2020-08-21,"LISTEN NOW: Stimulus pay still hangs in question, Tesla's road to 2k and much more. Listen and subscribe to the @SquawkStreet podcast with @carlquintanilla, @JimCramer and @DavidFaber here: "
2020-08-21,"Stocks making the biggest moves midday: Deere, Foot Locker, Tesla &amp; more "
2020-08-21,New for subscribers:  Oppenheimer's Tesla analyst advises investors to 'ride the momentum' but protect themselves 
2020-08-21,New for subscribers:  Whale Rock picked some of the biggest winners of the year like Tesla — Here are fund's top holdings 
2020-08-21,"Stock market live updates: Futures are flat, Deere rises on earnings, Tesla set for another record "
2020-08-21,"Stocks making the biggest moves in the premarket: Deere, Foot Locker, GE, Pfizer, Tesla &amp; more "
2020-08-21,China Tesla rival Nio is up 240% this year and the company is revamping plans to go global 
2020-08-20,"Stocks making the biggest moves midday: L Brands, Estee Lauder, CureVac, Tesla &amp; more "
2020-08-18,How Tesla and SpaceX CEO Elon Musk spends his billions (via @CNBCMakeIt) 
2020-08-17,"Stocks making the biggest moves midday: Barrick Gold, Tesla, Teladoc, Home Depot &amp; more "
2020-08-15,"The Lucid Air sedan is expected to set a new industry benchmark — and record — with more than 500 miles of range per charge, easily topping leading EVs from Tesla, General Motors and others. "
2020-08-15,"After Apple and Tesla announced stock splits, @jimcramer called for more companies to follow suit. (via @Grow_mag) "
2020-08-15,Lucid Motors has ambitious plans to defy skeptics and take on Tesla 
2020-08-15,"For subscribers: Morgan Stanley upgrades Tesla, hikes price target on ""integrated battery supply business"" prospects. "
2020-08-14,"Stocks making the biggest moves midday: DraftKings, Tesla, Macy's &amp; more "
2020-08-14,"New for subscribers:  GM should spin off its electric unit to capture some of that Tesla market mojo, Deutsche Bank says "
2020-08-14,"Tesla received two upgrades from Wall Street in less than 24 hours after shares surged on its announcement of a stock split.

Here are 5 things to know before the stock market opens: "
2020-08-14,"New for subscribers:  Here are Friday's biggest analyst calls of the day: Tesla, CrowdStrike, Walmart, Marriott &amp; more "
2020-08-14,"New for subscribers:  Bank of America upgrades Tesla, the second bearish analyst in 24 hours to capitulate "
2020-08-14,"Stock market live updates: Dow futures down 100, airlines decline, Tesla rises on upgrades "
2020-08-13,Tesla just announced a five-for-one stock split — here's what that means for investors. 
2020-08-13,"New for subscribers:  Morgan Stanley upgrades Tesla, hikes price target on 'integrated battery supply business' prospects "
2020-08-13,For subscribers: Here's why Tesla shares are rising on a basically meaningless stock split. 
2020-08-13,"Apple and Tesla have both announced stock splits recently, and @MadMoneyOnCNBC's @JimCramer revealed 10 companies that he would like to see follow suit. "
2020-08-12,Tesla just announced a five-for-one stock split — here's what that means for investors. 
2020-08-12,"Stock market live updates: S&amp;P 500 near record high, Nasdaq leads, Tesla jumps 15% on stock split "
2020-08-12,Tesla shares surge day after stock split announced 
2020-08-12,"Stocks making the biggest moves midday: Tesla, Roku, Brinker International, Target &amp; more "
2020-08-12,Cramer says Tesla's stock split is good for the market because it appeals to young investors 
2020-08-12,New for subscribers:  Here's why Tesla shares are rising on a basically meaningless stock split 
2020-08-12,"The Lucid Air sedan is expected to set a new industry benchmark — and record — with more than 500 miles of range per charge, easily topping leading EVs from Tesla, General Motors and others. "
2020-08-12,"New for subscribers:  Electric vehicle company Nio could be the 'Tesla of China,' Piper Sandler says "
2020-08-12,"Stocks making the biggest moves premarket: Brinker International, Tesla, Eastman Kodak "
2020-08-12,Tesla just announced a five-for-one stock split — here's what that means for investors. 
2020-08-11,"Tesla announced a five-for-one stock split on Tuesday evening. Theoretically, the move could mean more smaller investors could afford the stock, but those investors are minuscule compared to major institutions. "
2020-08-11,"After-hours buzz: Tesla, Eastman Kodak, Shutterstock and more "
2020-08-11,Tesla announces five-for-one stock split 
2020-08-11,"The Lucid Air sedan is expected to set a new industry benchmark — and record — with more than 500 miles of range per charge, easily topping leading EVs from Tesla, General Motors and others. "
2020-08-11,New for subscribers:  Wall Street is worried China will retaliate against companies like Apple and Tesla after TikTok ban 
2020-08-11,Lucid makes a run for Tesla with luxury EV sedan with a record 517 miles of range per charge 
2020-08-10,Chinese Tesla rival Xpeng Motors files for New York IPO 
2020-08-10,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-08-09,"Watch Jamie Foxx go zero to 60 while test-driving a Tesla: ""Holler at me, Elon."" (via @CNBCMakeIt) "
2020-08-09,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-08-08,"""We're not a revenue generating company yet, but we're coming in like a freight train."" Nikola founder and chairman Trevor Milton admits his company is pre-revenue, but says current investments are like ""getting in way early on Tesla."" "
2020-08-06,GM's push to compete with Tesla begins with Cadillac Lyriq crossover debut Thursday 
2020-08-06,"New for subscribers:  With Nasdaq trading above 11,000, stocks like Tesla have have run too far, too fast, analysts say "
2020-08-05,"""We're not a revenue generating company yet, but we're coming in like a freight train."" Nikola founder and chairman Trevor Milton admits his company is pre-revenue, but says current investments are like ""getting in way early on Tesla."" "
2020-08-05,"""We're not a revenue generating company yet, but we're coming in like a freight train."" Nikola founder and chairman Trevor Milton admits his company is pre-revenue, but says current investments are like ""getting in way early on Tesla."" "
2020-08-05,"Tesla's Chinese rival Xpeng raises $400 million ahead of U.S. IPO, sources say "
2020-08-04,"The electric vehicle bubble, minus Tesla, has 'started to burst,' Jim Cramer says "
2020-08-04,"Shares of electric vehicle makers Nio and Nikola could be a better bet than Tesla, traders say $NKLA $NIO $TSLA "
2020-08-03,"New for subscribers:  Here are Monday's biggest analyst calls of the day: Nikola, Merck, Yum! Brands, Tesla &amp; more "
2020-08-02,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-08-01,"Watch Jamie Foxx go zero to 60 while test-driving a Tesla: ""Holler at me, Elon."" (via @CNBCMakeIt) "
2020-08-01,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-07-31,"Chinese Tesla rival Xpeng Motors in talks over $300 million funding ahead of U.S. IPO, sources say "
2020-07-30,For subscribers: Buy Tesla on a Biden win — Here are RBC's individual stock plays for the election. 
2020-07-29,Move over Tesla: Robinhood day-trading crowd finds a new speculative favorite in Kodak 
2020-07-29,"Shares of Tesla jumped after Morgan Stanley raised its base case target on the stock to $1,050 and its bull case forecast to $2,500. $TSLA 

Follow along with the latest stock market updates here: "
2020-07-29,"New for subscribers:  Morgan Stanley raises Tesla 'bull case' target to $2,500, but still keeps underweight rating "
2020-07-29,"New for subscribers:  Here are Wednesday's biggest analyst calls of the day: Tesla, Apple, L Brands, Netflix &amp; more "
2020-07-29,New for subscribers:  Buy Tesla on a Biden win — Here are RBC's individual stock plays for the election 
2020-07-29,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-07-28,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-07-28,"Watch Jamie Foxx go zero to 60 while test-driving a Tesla: ""Holler at me, Elon."" (via @CNBCMakeIt) "
2020-07-28,"Stock market live updates: Stocks flat, Tesla drops on downgrade, Buffett buys more Bank of America "
2020-07-28,"Stocks making the biggest moves midday: 3M, McDonald's, Tesla, Eastman Kodak and more "
2020-07-28,"New for subscribers:  Here are the biggest analyst calls of the day: Shopify, Tesla, Alphabet &amp; more "
2020-07-28,"Stock market live updates: Dow futures off 150, Tesla drops on downgrade, McDonald's and 3M slide "
2020-07-28,"New for subscribers:  Bernstein downgrades Tesla, calls valuation 'mind-boggling' and 'unprecedented' since tech bubble "
2020-07-27,"During Tesla’s 2019 Autonomy Day, Elon Musk said the company is expected to have one million vehicles on the road by the end of 2020 that could function as robotaxis. But some say Musk’s driverless dream is far from becoming a reality. "
2020-07-25,Why the complete version of Tesla Full Self-Driving will take longer than Elon Musk says it will 
2020-07-25,"“He wanted to get into a state where he had more freedom to expand the way he wanted to expand,” Texas Gov. Greg Abbott says about Elon Musk’s decision to build Tesla’s next Gigafactory near Austin. "
2020-07-24,For subscribers: Here's what every major Wall Street analyst said about Tesla's second-quarter earnings report. 
2020-07-24,"Elon Musk chose 'freedoms' Texas offers for new Tesla factory, says state's GOP governor "
2020-07-24,"Stocks making the biggest moves midday: Advanced Micro Devices, Tesla, Intel &amp; more "
2020-07-24,Tesla shares are under pressure as investors continue to take profits from some of the best-performing stocks of 2020. $TSLA 
2020-07-24,Tesla shares slide more than 4% as traders take profits from 2020's high-flying stocks 
2020-07-24,"New for subscribers:  Here are Friday's biggest analyst calls of the day: Amazon, Tesla, JPMorgan, Chevron &amp; more "
2020-07-24,"“He wanted to get into a state where he had more freedom to expand the way he wanted to expand,” Texas Gov. Greg Abbott says about Elon Musk’s decision to build Tesla’s next Gigafactory near Austin. "
2020-07-24,"“This is no longer about cars,” @chamath said about Tesla.

“Now I underwrite this company as a bet towards decarbonization, towards deregulated energy, and towards the ability for all of us to become our little micro-utilities.” "
2020-07-23,Tesla just reported its fourth straight quarter of profits. $TSLA 
2020-07-23,"“This is no longer about cars,” @chamath says about Tesla.

“Now I underwrite this company as a bet towards decarbonization, towards deregulated energy, and towards the ability for all of us to become our little micro-utilities.” "
2020-07-23,Tesla trounces earnings expectations. What's next for the stock $TSLA 
2020-07-23,"Tesla sues Rivian for allegedly stealing secrets, poaching employees "
2020-07-23,Tesla's sale of environmental credits help drive to profitability 
2020-07-23,Cramer says Tesla CEO Elon Musk is a 'big thinker' who makes us look like 'Lilliputians' 
2020-07-23,AutoNation CEO Mike Jackson still isn't hopping on the Tesla stock bandwagon a day after the company beat Wall Street expectations and reported a milestone fourth consecutive quarter of profitability. 
2020-07-23,"Tesla shares could start to see a reversal in Q4, according to Barclays auto analyst Brian Johnson, who has a $300 price target on the carmaker’s stock. "
2020-07-23,"Tesla had a ""jaw-dropping"" earnings report, according to one analyst. The company cruised past earnings and revenue expectations, which came in at $6.04 billion vs. $5.37 billion expected. "
2020-07-23,"Tesla's stock price and market valuation are 'insane,' says AutoNation CEO Mike Jackson "
2020-07-23,Chamath Palihapitiya: Tesla's push toward renewable energy could make it worth trillions 
2020-07-23,"“This is no longer about cars,” @chamath says about Tesla.

“Now I underwrite this company as a bet towards decarbonization, towards deregulated energy, and towards the ability for all of us to become our little micro-utilities.” "
2020-07-23,SEC Chair Clayton says he's worried about short-term trading in stocks like Tesla 
2020-07-23,"New for subscribers:  Here are Thursday's biggest analyst calls of the day: Apple, Microsoft, Tesla &amp; more "
2020-07-23,Tesla just reported its fourth straight quarter of profits. $TSLA 
2020-07-23,"Tesla will use the new Gigafactory to build the company’s Cybertruck, its Semi and the Model 3 and Model Y for the eastern half of North America. "
2020-07-23,"Stocks making the biggest moves in the premarket: Twitter, AT&amp;T, Blackstone, Tesla, Microsoft &amp; more "
2020-07-23,New for subscribers:  Here's what every major Wall Street analyst said about Tesla's second-quarter earnings report 
2020-07-23,"Tesla could see shares reverse in fourth quarter, says major bear who has a $300 target on the stock "
2020-07-22,"""Elon Musk's first comment was about Austin. His second was about their solar business...The fact that he is mentioning that, I believe he's starting to educate the market about Tesla being much more than a car company,"" Gene Munster of Loup Ventures says. "
2020-07-22,"Tesla will build its next Gigafactory near Austin, Texas "
2020-07-22,"Stocks making the biggest moves after hours: Microsoft, Tesla, Chipotle and more "
2020-07-22,Tesla shares rose after hours as the company beat expectations and reported its fourth straight quarter of profits. 
2020-07-22,Tesla reports fourth straight quarter of profits. 
2020-07-22,Tesla reports second quarter earnings after the bell 
2020-07-22,"Tesla, Porsche and Dodge create the most joy for owners, says J.D. Power "
2020-07-22,New for subscribers:  Here's what every major Wall Street analyst is predicting for Tesla earnings after the bell 
2020-07-22,Options traders bet Tesla's earnings report will add $75 billion to the stock's market cap 
2020-07-22,"Second-quarter earnings season continues today, with Microsoft and Tesla reporting their quarterly results after the bell. 

Here are 5 things to know before the stock market opens: "
2020-07-22,"New for subscribers:  Here are Wednesday's biggest analyst calls of the day: Tesla, Coca-Cola, Macy's, Snap &amp; more "
2020-07-21,"New for subscribers:  Big Tesla bull downgrades stock, says there's no 'reasonable basis' for more gains right now "
2020-07-21,"Tesla could soon join the S&amp;P 500 — but inclusion isn't automatic, even with a year of profits "
2020-07-21,"New for subscribers:  Here are Tuesday's biggest analyst calls of the day: Tesla, Foot Locker, Facebook, Twitter &amp; more "
2020-07-21,"Shares of Amazon, Tesla, Microsoft, Apple, Alphabet, Facebook and Netflix popped Monday, adding $291.66 billion in combined market valuation. "
2020-07-20,"Stocks making the biggest moves after hours: IBM, Moderna, Tesla and more "
2020-07-20,Cramer says moves in tech stocks are 'truly insane' as Amazon and Tesla climb 
2020-07-20,Chinese Tesla rival Xpeng Motors raises $500 million as it begins deliveries of new sedan 
2020-07-18,Test-driving this obscure 1997 sports car convinced Elon Musk to make electric cars and invest in Tesla. (via @CNBCMakeIt) 
2020-07-17,"Stocks making the biggest moves midday: Netflix, Nio, BlackRock, Tesla and more "
2020-07-17,New for subscribers:  Credit Suisse doubles Tesla stock price forecast but is still neutral 
2020-07-16,"Stocks making the biggest moves after hours: Netflix, Tesla, J.B. Hunt and more "
2020-07-16,Tesla registrations in California nearly halved in second quarter. 
2020-07-16,"New for subscribers:  Here are Thursday's biggest analyst calls of the day: Amazon, Nikola, Apple, Tesla, Peloton &amp; more "
2020-07-15,"New for subscribers:  BlackRock's Rieder sold some Tesla, says it's time to take chips off in some high-fliers "
2020-07-15,"BlackRock's Rieder sold some Tesla, says it's time to take chips off in some high-fliers "
2020-07-15,"Travis County in Texas has voted to give Tesla tax breaks worth a minimum of $14.7 million to build a new car plant, and eventually employ thousands, near the Austin airport. "
2020-07-15,"Tesla stock needs to drop by $1,000 to be a buy, trader says $TSLA (via @TradingNation) "
2020-07-15,"With a market cap of $278 billion dollars, only 13 companies in the S&amp;P 500 have a greater market value than Tesla. Bob Lutz, however, says the stock doesn't create big return for shareholders. "
2020-07-14,"Texas county approves tax breaks for Tesla, if it builds a $1.1 billion car plant near Austin "
2020-07-14,"Tesla cuts the price of the Model Y by $3,000, just 4 months after starting deliveries to customers. "
2020-07-14,A Munich court has ruled that Tesla misled consumers on its automated driving systems. 
2020-07-14,German court rules that Tesla misled consumers on its automated driving systems 
2020-07-14,"With a market cap of $278 billion dollars, only 13 companies in the S&amp;P 500 have a greater market value than Tesla. Bob Lutz, however, says the stock doesn't create big return for shareholders. "
2020-07-14,"New for subscribers:  Piper Sandler's super bullish Tesla report with $2,300 target even makes Elon Musk say 'Wow' "
2020-07-14,"Tesla cuts the price of the Model Y by $3,000, just 4 months after starting deliveries to customers. "
2020-07-14,Free pizza and a 75-foot statue of Elon Musk: The battle for the next $1.1 billion Tesla plant. 
2020-07-14,"New for subscribers:  Here are Tuesday's biggest analyst calls of the day: Netflix, Tesla, Mastercard, Spotify &amp; more "
2020-07-14,"Stocks making the biggest moves in the premarket: JPMorgan, Delta, Alphabet, Ford, Tesla &amp; more "
2020-07-14,Tesla cuts Model Y price and cancels standard range version 
2020-07-13,"Stocks making the biggest moves after hours: Tesla, BioNTech, Moderna and more "
2020-07-13,"Tesla stock went into reverse and took the Nasdaq with it, possibly signaling near-term top "
2020-07-13,Test-driving this obscure 1997 sports car convinced Elon Musk to make electric cars and invest in Tesla (via @CNBCMakeIt) 
2020-07-13,"Shares of Tesla fell into negative territory during afternoon trading, giving back a more than 14% jump from earlier in the session. $TSLA "
2020-07-13,"Stocks making the biggest moves midday: Pfizer, Apple, Moderna, Tesla, PepsiCo &amp; more "
2020-07-13,Elon Musk is now worth more than Warren Buffett as Tesla stock continues to break records 
2020-07-13,Tesla shares are up 225% in 2020. Watch three experts break down what they think is driving the electric car stock higher and higher. 
2020-07-13,Tesla jumps 11% on S&amp;P 500 inclusion speculation - Now the 10th biggest US stock by market value 
2020-07-12,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-07-11,Your weekend brief: Nasdaq stocks led by Tesla continue their blistering run while chill envelops rest of the market 
2020-07-11,Nasdaq stocks led by Tesla continue their blistering run while chill envelops rest of the market 
2020-07-10,Investors betting against electric car maker Tesla have lost $18 billion so far this year. 
2020-07-10,"Tesla short sellers are down $18 billion this year, including another $4 billion in July "
2020-07-10,Tesla appears poised to electrify the S&amp;P 500. 
2020-07-10,Rivian CEO Scaringe's aggressive plan to beat Tesla and Nikola with the first EV pickup and SUV 
2020-07-09,Tesla stock surges more than 200% in 2020 – three experts on what comes next $TSLA (via @TradingNation) 
2020-07-09,Tesla’s stock has gained more than 225% so far in 2020. The record run has made it more valuable than Toyota and GM combined. 
2020-07-09,For subscribers: Mystified Tesla bears on Wall Street admit there appears to be nothing that can stop the stock right now. 
2020-07-08,"New for subscribers:  Here are Wednesday's biggest analyst calls of the day: Tesla, Nikola, Caterpillar, Goldman Sachs &amp; more "
2020-07-08,"'You cannot fundamentally value' Tesla, investor says. Here's his strategy $TSLA (via @TradingNation) "
2020-07-07,"For subscribers: Tesla will have $100 billion in revenue annually by 2025, JMP says. "
2020-07-07,"Stocks making the biggest moves midday: Novavax, Shake Shack, Tesla, Apple &amp; more "
2020-07-07,New for subscribers:  Mystified Tesla bears on Wall Street admit there appears to be nothing that can stop the stock right now 
2020-07-06,"Stocks making the biggest moves after hours: Tesla, Red Rock Resorts, Fitbit and more "
2020-07-06,"Stocks making the biggest moves midday: Uber, Spotify, Tesla, Dominion Energy, Zoom Video &amp; more "
2020-07-06,"New for subscribers:  Here are Monday's biggest analyst calls of the day: Intel, Netflix, Tesla, Zoom &amp; more "
2020-07-06,"New for subscribers:  Tesla will have $100 billion in revenue annually by 2025, JMP says "
2020-07-06,"Tesla mocks short-sellers, listing short shorts on its website. "
2020-07-06,Tesla mocks short-sellers with a sale of red satin shorts. 
2020-07-05,Your weekend brief: Top Wall Street analysts are betting on stocks like Tesla and Uber for the third quarter 
2020-07-05,Top Wall Street analysts are betting on stocks like Tesla and Uber for the third quarter 
2020-07-03,"Tesla delivered 90,650 vehicles in Q2, beating analysts’ expectations. "
2020-07-02,"Here's what buying $55,000 worth of Tesla stock can teach us about the hidden cost of big investments. (via @CNBCMakeIt) "
2020-07-02,"Tesla ended reduced salaries this week, says internal email "
2020-07-02,Options traders set to cash in on Tesla's big delivery beat 
2020-07-02,"Stocks making the biggest moves midday: Tesla, Avis Budget, Lemonade, Spotify &amp; more "
2020-07-02,"Tesla delivered 90,650 vehicles in Q2, beating analysts’ expectations. "
2020-07-02,"Tesla delivers much-better-than-expected 90,650 vehicles in the second quarter "
2020-07-02,"Stocks making the biggest moves in the premarket: McDonald's, Tesla, JetBlue, Facebook &amp; more "
2020-07-01,Elon Musk congratulates Tesla employees ahead of Q2 deliveries report 
2020-07-01,"Tesla became the world’s most valuable automaker today, after the EV company’s market capitalization surpassed Toyota’s for the first time on record. "
2020-07-01,"Tesla became the world’s most valuable automaker today, after the EV company’s market capitalization surpassed Toyota’s for the first time on record. "
2020-07-01,Tesla tops Toyota to become largest automaker by market value 
2020-06-30,"Tesla and the science behind the next-generation, lower-cost 'million-mile' electric-car battery "
2020-06-30,Tesla hits 10-year milestone. Here's where it heads next $TSLA (via @TradingNation) 
2020-06-29,Tesla stock is up more than 4000% since its debut 10 years ago 
2020-06-29,"June 29, 2010: Tesla goes public. 🚗 Take a look back at Tesla’s ride over the last decade. "
2020-06-29,Elon Musk emails Tesla employees: 'Breaking even is looking super tight' 
2020-06-29,"New for subscribers:  Elon Musk beat the short sellers and Tesla gained new types of investors along the way, Credit Suisse says "
2020-06-29,"June 29, 2010: Tesla goes public. 🚗 Take a look back at Tesla’s ride over the last decade. "
2020-06-27,Tesla owners reported more problems in their first 90 days of ownership than the other 31 U.S. auto brands included in the new J.D. Power study. 
2020-06-26,Tesla's industry lead is growing as legacy automakers 'flail' on driverless cars: Ark Invest analyst (via @TradingNation) 
2020-06-25,"For subscribers: Morgan Stanley thinks Tesla at $1,000 is ignoring the risks, stock set to plunge. "
2020-06-24,Tesla owners reported more problems in their first 90 days of ownership than the other 31 U.S. auto brands included in the new J.D. Power study. 
2020-06-24,"Tesla lags auto industry in quality, finds new J.D. Power study "
2020-06-24,U.S. safety regulators open an investigation into the Tesla Model S after touchscreen failure reports. 
2020-06-23,"Google, Apple, Amazon and Tesla slammed President Trump’s immigration crackdown. "
