Date,Original_text,Summary,Label,Score,Category
2020/10/21,"So it's really one of the most difficult challenges I've ever seen.So let's see. In conclusion, thank you. What we've achieved would not be possible without theincredible hard work of tens of thousands of Tesla employees and all people at our suppliers aswell. I'd like to thank our suppliers. We continue to grow as fast as we can while focusing on costcontrol and improving quality. And ultimately, the best company will be that which makes greatproducts at an affordable price, and that's our goal. I think I've never felt more optimistic about thefuture of Tesla than I do today. I'd also like to thank investors who have stuck with us through thickand thin. This is -- I think there's a lot more good stuff to come.All right. With that, we can move to questions.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you, Elon. I think our CFO, Zachary Kirkhorn, has some opening remarks as well.Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorOkay. Sure.Zachary J. Kirkhorn - Tesla, Inc. - CFOYes. Thanks, Martin. Overall, our financial health continues to rapidly improve with Q3 beinganother great quarter on nearly all dimensions, as Elon has mentioned. On net income, we achievedour fifth sequential quarter of profitability, our best net income, and nearly double-digit operatingmargins.Two things that are important to note to set context for Q3 profitability. First, the regulatory creditsbusiness was stronger than our expectations, and we are tracking to more than double this yearcompared to last. Second, as a result in the rise of the market cap of the company, the second andthird tranche of the CEO grant vested during the quarter. Additionally, we have begun expensing 1more tranche, resulting in roughly $300 million of combined period expense.I think it's reasonable to view the quarter excluding both these items to get a true sense of the healthof the core business.On automotive gross margin, including regulatory credits, it increased materially from 18.7% to23.7%, with some of our programs achieving greater than 25% gross margin. Keep in mind thatinefficiencies related to factory shutdowns affected our margins in Q2. We continue to reduce ourmanufacturing and operational costs. We are also seeing benefits from the ongoing upward trend oflocally built and delivered cars, which has increased from under 50% at the beginning of last year toover 70% most recently, which is a core component of our cost reduction strategy.","Elon Musk: What we've achieved would not be possible without theincredible hard work of tens of thousands of Tesla employees and all people at our suppliers aswell. I'd like to thank our suppliers. We continue to grow as fast as we can while focusing on costcontrol and improving quality. And ultimately, the best company will be that which makes greatproducts at an affordable price. That's our goal. I think I've never felt more optimistic about thefuture of Tesla than I do today. This is -- I think there's a lot more good stuff to come. With that, we can move to questions.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you, Elon. Zachary Kirkhorn, our CFO, has some opening remarks as well.",Positive,0.85656071,Automotive
2020/10/21,"While thisgoal remains a genuine challenge, we believe it's possible with tight execution across the company.So congratulations again to the Tesla team for a great quarter and a great year. I'll hand it over to RJJohnson, who joined Tesla earlier in the year and is leading our Energy business for a fewcomments.RJ Johnson - Tesla, Inc. - Global Head of Commercial EnergyThank you, Zach. First, I'd like to also thank and congratulate the team on a job well done. Q3 wasa strong quarter for the Energy business, and we're poised for continued strong growth in Energystorage and solar. Megapack is going to be a large growth segment for the business, anddeployments will continue to expand rapidly as the product reaches full capacity. We have moredemand than supply through 2021, and we continue to ramp the product to match unprecedenteddemand across the globe through 2023 and beyond. Our order book is rapidly filling up through2023 in a multiple gigawatt-hour scale.Large-scale solar plus storage is now more cost-effective than traditional fossil fuel generation inmany locations across the globe. This trend will continue as we remove cost, which will furtherdisplace existing and new fossil fuel generation. This is true for stand-alone storage as well.Many customers are utilizing Autobidder to maximize returns as we optimize our hardware andsoftware with advanced real-time bidding strategies that continue to outperform the market wheredeployed. For Powerwall, we see continued strong demand for residential storage as customers seekincreased reliability and backup home generation. We have a very large backlog of Powerwallorders, and we continue to invest to increase capacity to fulfill customer orders. We're just nowcapturing the full power of customer-sited solar plus storage as customers in some jurisdictions areproviding services back to the grid when they don't need to consume energy or have backup power.This has massive potential to reduce system cost and make the grid more efficient globally.In the United States, we lowered our residential solar retrofit price to $1.49 a watt after taxincentives, which is the lowest in the industry. We're able to do this by leveraging our online vehicleordering infrastructure, which substantially reduces the soft costs associated with sales andmarketing. As a result, our fixed costs remained relatively flat as our volume and efficiencyincrease, leading to increased profitability in the retrofit business.","Q3 was a strong quarter for the Energy business, and we're poised for continued strong growth in Energystorage and solar. Megapack is going to be a large growth segment for the business. We're just nowcapturing the full power of customer-sited solar plus storage as customers in some jurisdictions areproviding services back to the grid when they don't need to consume energy or have backup power. This has massive potential to reduce system cost and make the grid more efficient globally. We continue to ramp the product to match unprecedenteddemand across the globe through 2023 and beyond. Our order book is rapidly filling up through2023 in a multiple gigawatt-hour scale.",Positive,0.82386366,Energy Generation and Storage
2020/10/21,"We're using the samemethodology across the entire Energy business, including service, to capitalize on the technologybackbone of the company.Solar Roof is especially exciting as we've gained significant experience over the last year in theinstallation process, which is a key enabler to scale the business. We've recently demonstrated ourability to complete Solar Roof installation in just 1 day. Please note, this still requires 1 to 2 days toremove the existing roof and prepare it for the Solar Roof installation. Clearly, there will be a rangeof installation times based on size, complexity, weather and other factors. Overall, our reducedinstallation time provides a better customer experience and will enable the business to growexponentially as scale effects allow for increased efficiency.In closing, we believe the Energy segment is poised for a strong growth as we continue to focus onincreasing scale while reducing cost to maximize profitability. I want to thank the team again fortheir hard work, and I look forward to another strong quarter ahead of us.","Solar Roof is especially exciting as we've gained significant experience over the last year in theinstallation process, which is a key enabler to scale the business. We've recently demonstrated ourability to complete Solar Roof installation in just 1 day. We're using the samemethodology across the entire Energy business, including service, to capitalize on the technologybackbone of the company. We believe the Energy segment is poised for a strong growth as we continue to focus onincreasing scale while reducing cost to maximize profitability. I want to thank the team again fortheir hard work, and I look forward to another strong quarter ahead of us. Back to the page you came from. Back into the page we came from, back to thepage you came back from,back to the Page 1 page.",Positive,0.92844105,Energy Generation and Storage
2020/10/21,"Martin Viecha - Tesla, Inc. - Senior Director for IRThank you very much, everyone. And let's begin with questions from say.com. The first questionfrom retail shareholders is, is Tesla planning to start 4680 cell production at Giga Berlin at the sametime as vehicle production? Can Tesla share more information on what products will use the batterycells from the pilot line in Fremont?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. Drew, do you want to take that?Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringSure. Yes, we will incorporate 4680 design solutions into many applications in time across bothenergy and vehicle. And we can use our pilot production facility in Fremont to support the newfactory in Berlin as it ramps.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you very much. Let's go to the next question, which is question #2 from retail shareholders.Does Tesla's tabless cell design allow for significantly higher peak charging rates? Does it improvethe required taper curve?Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringYes. The fundamental limitation on charge rate in lithium-ion batteries is avoiding lithium platingon the anode. And while the tabless architecture helps avoid overheating because it's a more power-dense architecture at high continuous charge rates, it doesn't change the anode plating story. Electrodesign and anode material choice more directly determines the maximum charge rate and how toavoid that lithium plating problem.Martin Viecha - Tesla, Inc. - Senior Director for IROkay. Thank you very much. The third question from retail is, would FSD be able to be transferredto our next vehicle or pay a transfer fee? It would add a broad -- it would add to brand loyalty thesame way gaming companies and cellphone companies keep you in their ecosystem by letting youtransfer purchases to upgraded hardware.Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. I think we'll give it some thought.Martin Viecha - Tesla, Inc. - Senior Director for IROkay. The fourth question is, what are the remaining constraints to be solved for Solar Roofinstallations to ramp significantly? Carl?Carl Peterson - Tesla, Inc. - Director of EngineeringYes. I'm Carl Peterson. I'm on the Solar Roof engineering and installation. The biggest constraintright now in Solar Roof ramp is getting enough installers on board and trained and experienced.We've made a lot of progress on this in Q3, and we're continuing to hire.","The first question from retail shareholders is, is Tesla planning to start 4680 cell production at Giga Berlin at the sametime as vehicle production? The second question is, would FSD be able to be transferredto our next vehicle or pay a transfer fee? And the fourth question is what are the remaining constraints to be solved for Solar Roofinstallations to ramp significantly. Martin Viecha - Tesla, Inc. - Senior Director for IRThank you very much. And let's go to the next question, which is question #2 from retail shareholder. The biggest constraintright now in Solar Roof ramp is getting enough installers on board and trained and experienced. We've made a lot of progress on this in Q3, and we're continuing to hire. The next question comes from Carl Peterson, Director of Engineering. The question is: Does Tesla's tabless cell design allow for significantly higher peak charging rates?",Neutral,0.78792819,Energy Generation and Storage
2020/10/21,"Our first question will come from Rod Lache with Wolfe Research.Rod Avraham Lache - Wolfe Research, LLC - MD & Senior AnalystJust wanted to ask about the targets from your Battery Day. Looked like you could be approachingsomething like 20 million vehicles by 2030 if you hit those goals. Could you maybe share with us alittle bit more of a midterm target, like where would you be by 2025? And maybe give us a little bitmore insight into the investment required to get there, just to put that extra $2 billion to $2.5 billionper year into context.Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. I mean I think the tricky thing with trying to predict things midway through an exponential isthat if things are doubling every year or even just growing 50%, then if you shift 1 -- plus/minus 1year, it has a huge effect on the number. So -- and it sounds like, wow, you either massivelyexceeded or massively undershot. But it's -- actually, what's going on is a giant S-curve. So a wholebunch of pretty big S-curves that integrate into a gigantic S-curve. So that's why it's difficult topredict the middle. And I'm not saying for sure we'll hit 20 million vehicles. But it does seem like agood goal to have because that would mean that we're replacing 1% of the global fleet per year.And it's difficult to say that we're -- are we really changing the world if we're not switching out 1%of the global fossil fuel vehicles? I mean it's -- I'm not sure that we can make that argument unlesswe change at least 1% of the vehicles per year. So that's where the 2 -- the 20 million vehicle peryear comes from. It's like 1% of 2 billion vehicles, which is the global fleet currently. The globalfleet is growing. So probably will be a bit bigger in the future. So it's hard to say. It's like map an S-curve to a $20 million -- a 20 million vehicle target in 2030, and we will slide it around and seewhat that number looks like. That will give you about as much insight as we have.Rod Avraham Lache - Wolfe Research, LLC - MD & Senior AnalystOkay.","Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. Our first question will come from Rod Lache with Wolfe Research.Rod Avraham Lache - Wolfe Research, LLC - MD & Senior AnalystJust wanted to ask about the targets from your Battery Day. Looked like you could be approachingsomething like 20 million vehicles by 2030 if you hit those goals. Could you maybe share with us alittle bit more of a midterm target, like where would you be by 2025? And maybe give us a little bitmore insight into the investment required to get there, just to put that extra $2 billion to $2.5 billionper year into context. Elon Musk: The tricky thing with trying to predict things midway through an exponential isthat if things are doubling every year or even just growing 50%, then if you shift 1 -- plus/minus 1year, it has a huge effect on the number.",Neutral,0.74377453,Automotive
2020/10/21,"But I just know like, hey, if we're trying to make progress andnobody's got the machines that we need, we've got to make it, so we do.Colin William Rusch - Oppenheimer & Co. Inc., Research Division - MD and Senior AnalystOkay. And then the second question is really around the balance sheet has really changed. You guyshave run off, land, and you've got a lot more cushion at this point. And obviously, there'sopportunities around insurance to drive out some of the cost of ownership as well as financials.How are you guys thinking about that as you move into trying to accelerate demand a little bit andyour ability to leverage your access to capital and enable some of those other products? Is thatchanging from where you've been in the past?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. I mean something like insurance is a good example of a product that's basically made by ourinternal applications team. So we made the insurance product and connect it to the car, look at thedata, calculate the risk. This is all internally -- basically internal software application. It's pretty lowcapital but has very high return. I don't know. We're trying to spend money at the fastest rate that wecan possibly spend it and not waste it. That's our current plan. And so it's quite hard to spend moneywithout wasting it, or just -- we're like really just trying to not waste too much of it, frankly. We willcertainly waste some of it, but trying to waste, not to waste too much of it, this is very difficult. Butotherwise, we just try to spend money as quickly as possible in a way that is sensible and yieldsmore value than it costs.","Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. We're trying to spend money at the fastest rate that wecan possibly spend it and not waste it. We willcertainly waste some of it, but trying to waste, not to waste too much of it,. this is very difficult. Butotherwise, we just try to spendMoney as quickly as possible in a way that is sensible and yieldsmore value than it costs. It's pretty lowcapital but has very high return. I don't know. But I just know like, hey, if we're trying. to make progress andnobody's got the machines that we need, we've got to make it, so we do. But other than that, we're like really just trying to not waste toomuch of it.",Neutral,0.50380766,Automotive
2020/10/21,"Our next question will come from Adam Jonas with Morgan Stanley.Adam Michael Jonas - Morgan Stanley, Research Division - MDHey, Elon, a question on LIDAR. If LIDAR were totally free, would you want to use it in your carsnear term? Would that tech significantly help Tesla on the training of your neural network for FSD?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorI mean totally free, well, I think probably -- I think even if it was free, we wouldn't put it on.Adam Michael Jonas - Morgan Stanley, Research Division - MDOkay. Let's follow up then. Amazon appears to be investing and building an autonomous or electrictransport network of some ilk through some organic investments, but also Zoox, Aurora, Rivian, etcetera. What advice would you give Jeff Bezos in his endeavor?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorWell, I don't know how much he cares about this, but I guess, he sure is investing a lot of money init. I mean I think you obviously need to focus -- if you care about autonomy, you need to focus onvision because the entire road system is based on passive optical. So you have to solve passiveoptical for -- to have a self-driving system that is a generalized solution. And once you solvepassive optical, you've solved self-driving, so why bother with anything else?","Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorI mean totally free, well, I think probably -- I think even if it was free, we wouldn't put it on. Amazon appears to be investing and building an autonomous or electrictransport network of some ilk through some organic investments, but also Zoox, Aurora, Rivian, etcetera. I mean I don't know how much he cares about this, but I guess, he sure is investing a lot of money init. If you care about autonomy, you need to focus onvision because the entire road system is based on passive optical. So you have to solve passiveoptical for -- to have a self-driving system that is a generalized solution. And once you solvepassive optical, you've solvedSelf-driving, so why bother with anything else?",Neutral,0.6043299,Full Self-Driving
2020/10/21,"Our next question will come from Dan Levy with Cr???©dit Suisse.Dan Meir Levy - Cr???©dit Suisse AG - Research Division - Director & Senior Equity ResearchAnalystJust wanted to start with a question on the quarter. Zach, maybe you could give us a sense of wheredirectionally Model Y and China Model 3 gross margin was in the quarter relative to FremontModel 3? And then just a little more color on the gross margin in the quarter. Was this just purely afunction of higher volume? Or was there also FSD revenues? Just puts and takes on the grossmargin in the quarter.Zachary J. Kirkhorn - Tesla, Inc. - CFOSure. On your question about FSD, there was a small amount of that deferred revenue release. It'snot particularly material in the $10 million range for the quarter. With respect to product margins,what we're seeing across the board is just continued reduction in cost, really across every product.Shanghai continues to make good progress there. Model Y cost is also coming down quite quicklyas we ramp that. But we've guided in the past that Model Y cost should be roughly equivalent to theModel 3 built in Fremont costs. It's not quite there, and it's also a bit of a moving target. As Model 3Fremont cost comes down, Model Y also has to come down with that. But we're generally seeingstrength in Shanghai margin, strength in Model Y margins. And not too far off of this, we're seeingstrength in Model 3 Fremont, S and X margins. So overall, for the quarter, I think it was quite agood story for the products.Dan Meir Levy - Cr???©dit Suisse AG - Research Division - Director & Senior Equity ResearchAnalystGreat. Great. And then just as a follow-up, I wanted to ask about your strategy in Europe. And Ithink your strategy generally has been you cut costs and that allows you to cut price, and you cangenerate the extra volume. And I think that's what we're seeing in China and the use of LFP. That's agood example. So once you ramp in Berlin, what's the reasonable expectation of what pricing mightlook like in Europe? And how flexible are you going to be on pricing to generate incremental regcredit, so margins out of the gate that are a little low, but that are then used for the reg credits thathelp to offset that?Zachary J. Kirkhorn - Tesla, Inc. - CFOYes.","Zachary J. Kirkhorn - Tesla, Inc. - CFOSure. On your question about FSD, there was a small amount of that deferred revenue release. It'snot particularly material in the $10 million range for the quarter. With respect to product margins,what we're seeing across the board is just continued reduction in cost, really across every product.Shanghai continues to make good progress there. Model Y cost is also coming down quite quicklyas we ramp that. But we've guided in the past that Model Y costs should be roughly equivalent to theModel 3 built in Fremont costs. But it's not quite there, and it's also a bit of a moving target. And then just as a follow-up, I wanted to ask about your strategy in Europe. And how flexible are you going to be on pricing to generate incremental regcredit.",Neutral,0.63023946,Automotive
2020/10/21,"But what I think I would say generally to the question is, I mean, we've been in a position forsome time now where we are prioritizing where in the world we send our production. And there'sdifferent factors to that depending upon when different product changes are made, what the logisticsrouting looks like, different things going on in different markets. But we are in a position where weneed to prioritize. I mean what we're trying to do as fast as we possibly can is get production uphigher so that we're not in a position of needing to prioritize again. There are -- yes, I think that getsat the sentiment of your question.","I mean, we've been in a position forsome time now where we are prioritizing where in the world we send our production. And there'sdifferent factors to that depending upon when different product changes are made, what the logisticsrouting looks like, different things going on in different markets. I mean what we're trying to do as fast as we possibly can is get production uphigher so that we're not in aposition of needing to prioritize again. There are -- yes, I think that getsat the sentiment of your question. But we are in a. position where weneed to prioritize, and we're doing it as quickly as we can to getproduction up higher so we don't have to do it again. But there are a number of factors that go into that, as well.",Neutral,0.69324863,Automotive
2020/10/21,"Our next question will come from Ben Kallo with Baird.Benjamin Joseph Kallo - Robert W. Baird & Co. Incorporated, Research Division - SeniorResearch AnalystElon, what do you think the biggest structural issue is with the, let's call it, old school OEMs, or 1or 2 of the structural issues, for them not getting their act together and catching up with you? Andthen you mentioned what you -- we want the world to look like ahead of us. What do you envisionthat? Is it like just Tesla or Tesla and Rivian or what?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorWell, I do think there will be other car companies. I don't think we're going to be the only one. So Imean, the things that -- like what other car companies do even in the auto segment is quite a smallsubset of what Tesla is. So Tesla, we design and build. We're very vertically integrated. So we'redesigning and building so much more of the car than other OEMs who will largely go to thetraditional supply base and like I call it, catalog engineering. So it's not very adventurous, and itbasically ends up like older products end up looking the same because they're going to the samesuppliers.So I mean, to the degree that you inherit legacy components, you inherit the legacy limitations andcost structure. And so you kind of need to make new ingredients, new parts, and then you need --then there's no machine to make those parts. So you have to make the machine that makes the part.So Tesla is like -- we're probably -- I mean we might be, in order of magnitude, more verticallyintegrated than other car companies. And which we're not now, we certainly will be. And then wealso have to create actually our sales and service and distribution system in, I don't know, somethingin the order of 40 countries, somewhere, it will be over 100 countries. Whereas the other carcompanies do not own their sales and service and distribution. So they kind of assemble parts froma supplier base and then hand them to a dealer base. So it's just like -- it's not just -- it's likecomparing Tesla to a car company, like just comparing just really one facet or dimension of Tesla,we're like maybe 10% in common with other car companies.","Elon Musk: I do think there will be other car companies. I don't think we're going to be the only one. So Tesla, we design and build. We're very vertically integrated. So we'redesigning and building so much more of the car than other OEMs who will largely go to thetraditional supply base and like I call it, catalog engineering. So it's not very adventurous, and itbasically ends up like older products end up looking the same. And so you kind of need to make new ingredients, new parts, and then you need --then there's no machine to make those parts. So you have to make the machine that makes the part. And which we're not now, we certainly will be.",Neutral,0.56882377,Automotive
2020/10/21,"And our final question today will come from Philippe Houchois with Jefferies.Philippe Jean Houchois - Jefferies LLC, Research Division - MD & Senior Automotive AnalystI've got 2. The first one for me is try to understand your business model for stationary storage, haveyour thoughts on it. I mean there are 2 broad directions for me. One is selling hardware, which is abit of a cost-plus business. And I'm just wondering if there's an opportunity where Tesla couldactually share into the savings that utilities, in particular, could be able to achieve in like gridstabilization. The information I was able to get on your business in Australia a few years agosuggest that given the savings that are achieved, your hardware could have been sold at a higherprice. I'm just wondering if you have -- can share your views on where the business probably isgoing.Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes, I think you're probably right about that. I mean RJ and Zach, what do you guys think?RJ Johnson - Tesla, Inc. - Global Head of Commercial EnergyYes. I mean we're already seeing this in Australia, where we're seeing behind-the-meter aggregationthat is providing grid services back to the grid, which effectively reduces the price to the customerand reduces the prices for the grid operator. So you're seeing this trend happening across the globe.And it's going to be at the residential level as well as the wholesale level. So Megapack on one endand then Powerwall on the other side. Those 2 working together in tandem and the software layeron top of it, Autobidder being that, that really is going to help make the grid more efficient usingthe hardware platform and software together.Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringAnd just a point of clarification, like that the large power plant in -- large battery power plant inAustralia, like we continue to operate that power plant and generate revenue in the market. Sowhether we could have sold it for more or less, like we're continuing to make money off of thatpower plant.Philippe Jean Houchois - Jefferies LLC, Research Division - MD & Senior Automotive AnalystOkay. And the follow-up question I had was, during the Battery Day, you talked about this cellvehicle integration approach. It's very interesting.","Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes, I think you're probably right about that. I mean we're already seeing this in Australia, where we're seeing behind-the-meter aggregationthat is providing grid services back to the grid, which effectively reduces the price to the customerand reduces the prices for the grid operator. So you're seeing this trend happening across the globe. And it's going to be at the residential level as well as the wholesale level. So Megapack on one endand then Powerwall on the other side. Those 2 working together in tandem and the software layeron top of it, Autobidder being that, that really is going to help make the grid more efficient usingthe hardware platform and software together. And the follow-up question was, during the Battery Day, you talked about this cellvehicle integration approach. It's very interesting.",Positive,0.48389222,Energy Generation and Storage
2020/10/21,"And when I look at that -- when I think about it, itlooks like this means that the skateboard designed that Tesla pioneered and many of your followersare using is going to become obsolete. Or am I not thinking about it the right way?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorIt will be obsolete long term, yes. I mean -- yes.Philippe Jean Houchois - Jefferies LLC, Research Division - MD & Senior Automotive AnalystAnd long term, are we talking -- yes?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorI mean several years from now. It's not like existing cars stop having value. It's just that if you havea structural pack, where the pack is contributing structural value to the car because of like the -- sortof like the composite honeycomb effect of share transfer between upper and lower plate, thenanything that doesn't do that is going to have to have duplicate hardware. It's going to weigh more.It's going to cost more. And then the same goes for the front and rear castings.To be frank, we're trying to make the car like you'd make a toy. If you had a toy model car, howwould -- and then it's got to be real cheap and look great, how would you make that? You'll cast it.And that's how it's done. It would be absurd to make it up of tiny little pieces of stamp metal joinedin complex ways. So it's sort of a natural thing to do.And then the same goes for using the energy storage, the battery as a structure, which is done foraircraft wings and for rockets. The early rockets and aircraft, they had a separate aeroshell from thepropellant tanks or fuel tanks, and then they realized that doesn't make sense. And you've got tointegrate -- you've got to have your fuel tank in wing shape. You've got to have your propellanttanks in the shape of the body of the rocket, for example. You don't want to put a box on a box,basically. So -- which over many years made it like basically uncompetitive to have an aircraft thathas separate fuel tanks from the wings. The wings need to be fuel tanks. But like I wouldn't think ofthis as like it's like an overnight transition. It's several years.","Elon Musk: We're trying to make the car like you'd make a toy. If you had a toy model car, howwould -- and then it's got to be real cheap and look great, how would you make that? You'll cast it. And that's how it's done. It would be absurd to make it up of tiny little pieces of stamp metal joinedin complex ways. So it's sort of a natural thing to do. And then the same goes for using the energy storage, the battery as a structure, which is done foraircraft wings and for rockets. But like I wouldn't think ofthis as like it's like an overnight transition, it's several years. It's not like existing cars stop having value. But if you havea structural pack, where the pack is contributing structural value to the car, thenanything that doesn't do that is going to have to have",Neutral,0.54644364,Automotive
2021/1/27,"Ladies and gentlemen, thank you for standing by, and welcome to Tesla's Q4 2020 Financial Resultsand Q&A Webcast. Please be advised that today's conference is beingrecorded. I would now like to hand the conference over to your speaker, Mr. Martin Viecha, Senior Directorof Investor Relations. Please go ahead, sir.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you, Sherry, and good afternoon, everyone. Welcome to Tesla's Fourth Quarter 2020 Q&AWebcast. I'm joined today by Elon Musk, Zachary Kirkhorn and a number of other executives. OurQ4 results were announced at about 1 p.m. Pacific Time in the update deck we published at thesame link as this webcast.During this call, we will discuss our business outlook and make forward-looking statements. Thesecomments are based on our predictions and expectations as of today. Actual events or results coulddiffer materially due to a number of risks and uncertainties, including those mentioned in our mostrecent filings with the SEC. But before we jump into Q&A, Elon has some opening remarks. Elon?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorThank you. So just to recap the year, 2020 was a defining year for us on many levels. Despite achallenging environment, we reached an important milestone of producing and delivering 0.5million cars. And I'd just like to once again thank the people at Tesla for an incredible effort. Wedelivered almost as many cars last year as we produced in our entire history. So really an incrediblegrowth rate and despite a very challenging 2020. So my hat is off. It's such an honor to work withsuch great people at Tesla.So -- and full year, we achieved free cash flow of nearly $2.8 billion after spending more than $3billion on building new factories and other expenditures. We reached industry-leading GAAPoperating margins in addition to Positive net income and record cash flow.Regarding capacity expansion, while we focus on execution, we continue to build a lot of newcapacity. We started producing the Model Y out of Fremont and almost reached full productionspeed. We ramped the Model 3 in Shanghai to more than 5,000 cars a week sustainably, andShanghai continues to grow rapidly. We introduced the heat pump to all of our vehicles.We ramped the single piece -- we started and we're able to ramp to volume production the single-piece castings for Model Y .","Elon Musk, Zachary Kirkhorn and a number of other executives will discuss Tesla's Q4 2020 Financial Results and Q&A Webcast. During this call, we will discuss our business outlook and make forward-looking statements. Please be advised that today's conference is being recorded. I would now like to hand the conference over to your speaker, Mr. Martin Viecha, Senior Director of Investor Relations. Please go ahead, sir. The call is being webcast on Tesla's website at http://www.telsa.com/investor-relations/q4-2020-financial-results-and-q&A-webcast.",Neutral,0.80324915,Automotive
2021/1/27,"This is where -- for the first time in history, the entire rear third skeletonof the car is being cast as a single piece in the largest and most advanced casting machine ever made.We built a Model Y factory in China from start to finish in 1 year. We're also building Giga Berlinand Giga Texas, which we expect to start production later this year. And lastly, we built a cell -- abattery cell factory in the Bay Area. And this -- even though it is a pilot plant, it is -- its capacity islarge enough that it would be in the -- probably the top 10 battery cell factories on earth despitebeing a pilot plant.Regarding the new Model S and X, we are launching the -- we're super excited to announce the newModel S and Model X Plaid are in production now and will be delivered in February. So we've beenable to bring forward the Plaid, Model S and X. And so Model S will be delivered in February andModel X a little later. For the Model S Plaid, we're actually in production now and we'll bedelivering next month.So this is a tri-motor Model S with a completely new interior. There are actually a lot of great thingsabout this. I'll do another call about the Model S later. But it's really a tremendous improvementover the prior version.And the Model S will be the first -- this Model S Plaid will be the first production car ever that isable to go 0 to 60 miles an hour in under 2 seconds. So no production car ever has been able to getbelow 2 seconds, 0 to 60. This is a luxury sedan that is able to go 0 to 60 in less than 2 seconds andwill have the ability to seat up to 7 people with the third-row seats.So this is pretty nice. This is faster, to be clear, than any car. It's not like there was a different typeof car, like a 2-door sports car that was able to do fast -- it's the fastest accelerating car ever madefor -- that is allowed to go on roads in history. And like I said, we'll start delivering it in a matter ofweeks.And actually, we'll obviously get into the details what the Model S changes may be later this weekor next. But it's really better in many ways.","We built a Model Y factory in China from start to finish in 1 year. We're also building Giga Berlinand Giga Texas, which we expect to start production later this year. And lastly, we built a cell -- abattery cell factory in the Bay Area. And so Model S will be delivered in February andModel X a little later. For the Model S Plaid, we're actually in production now and we'll bedelivering next month. So this is a tri-motor Model S with a completely new interior. There are actually a lot of great thingsabout this. But it's really a tremendous improvementover the prior version. This is faster, to be clear, than any car. And like I said, we'll start delivering it in a matter of weeks.",Positive,0.86237979,Automotive
2021/1/27,"We will be actually raising the price of Model S forthese new models of -- the old model -- the new model will be $10,000 more. So hopefully, peoplearen't too upset if they bought the old model last month. But this one, $10,000 more. So yes, wethink it's probably the best car of any kind at any price available in the world today.So then with regard to Full Self-Driving, we've made massive progress on Full Self-Driving. Irecommend watching the videos of our public beta. So we've got, I think, almost 1,000 people inthe beta at this point. And with each successful release of the beta FSD software, it just gets -- it'sreally improving rapidly. It's not very common for -- I drive the latest roads.It's very common for me to have no interventions on drives that I do, including drives to a place thatI've never been to. So these are not preplanned routes. The car has never been there before. And it'snow actually more -- it's more common than not for the car to have no interventions, even on acomplex drive. So -- and this is -- basically, I'm highly confident the car will be able to drive itselfwith reliability in excess of human this year. This is a very big deal.And thinking about like how does one justify the value of the company being where it is, I thinkthere is a way, just with back-of-the-envelope math, to potentially justify it, where if Tesla ships,let's say, hypothetically, $50 billion or $60 billion worth of vehicles and those vehicles become FullSelf-Driving and can be used in robotaxis -- used as robotaxis, the utility increases from an averageof 12 hours a week to potentially an average of 60 hours a week if they're capable of serving asrobotaxi. So that's like roughly a 5x increase in utility.But let's -- even if you say like, okay, let's just assume that the car becomes twice as useful as -- not5x as useful but merely twice as useful, that would be a doubling again of the revenue of thecompany, which is almost entirely gross margin. So it would mean -- it would be like if you made$50 million -- $50 billion worth of cars, it will be like having [$50 million] of incremental profitbasically from that because of the software.So -- and if that was the case, then yes, you get 20 PE on that.","Tesla will be raising the price of Model S forthese new models of -- the old model -- the new model will be $10,000 more. So yes, wethink it's probably the best car of any kind at any price available in the world today. We've made massive progress on Full Self-Driving. Irecommend watching the videos of our public beta. So we've got, I think, almost 1,000 people inthe beta at this point. And with each successful release of the beta FSD software, it just gets -- it'sreally improving rapidly. So -- and this is -- basically, I'm highly confident the car will be able to drive itselfwith reliability in excess of human this year. This is a very big deal.",Positive,0.90201318,Full Self-Driving
