Unnamed: 0,summary,label,score
179,"We are also closely monitoring whether there'll be interruptions in the supply chain for cars built inFremont. This may slightly impact profitability for the quarter but islimited as the profit contribution from Model 3 Shanghai remains in the early stages. However, we have more than sufficient cash to continue our expansion plans whilefurther strengthening the balance sheet.Thank you, again, for your support, and we will turn to questions. Back to the page you came from. back to thepage you came From. Back into the page. Back from the page, you can go to the bottom of the page to ask a question about the company's financial results. You can also click here for more information on the company and its products. The company's website can be found at: http://www.vodafone.com.",neutral,0.6171936988830566
180,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorWell, I think we do -- we are seeing, mostly from a small base, exponential growth in demand andoutput for solar -- for the Solarglass Roof. It's difficult to predict what the demand will be thisyear, except that the demand is very strong. And we are working also not just through Tesla SolarRoof but also through new homebuilders and through just the roofing industry in general, whetherit's in North America, on the order of 4 million new roofs per year. So we see a lot of interest. And so it's just a question of refining the installation process, getting lots of crews trained to do theinstallation. And I think people will want a live roof that generates power andlooks good and lasts a long time, and it's the future we want. And the Buffalo factory is doing great. So, yes.",positive,0.7645742893218994
181,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorSure. Yes, probably, we'll have Superchargers in airports. We'll have superchargers whereverwe see that there is a need for Super chargers. And then on the insurance part of the question, it is our intent to allow people to put their cars intoride-sharing or the FSD network using Tesla Insurance. That's not currently the case, but by thetime that this is available, it's ourintent to get that ready. And last part of question was, will there be a discount for using Autopilot with our cars? Elon, go ahead, Zach.Zachary Kirkhorn - Tesla - CFOYes, thank you. Next question from retail investors is, ""how many California owners are currentlyinsured with Tesla Insurance? What's the target for Tesla Insurance in 2020?""",neutral,0.6796356439590454
182,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorOh, yes. Yes, there will be. The rate card for California, Tesla Insurance already considers the safety features associated withAutopilot. But I think it would make sense for us to close loop on higher use of Autopilot for it reducesthe insurance cost as well as the probability of injury. So I think insurance is going to be, I think,quite a major product of Tesla over time. The amount of money that people spend on car insuranceis like a remarkably big percentage of the cost of a car. You can lease a Model 3 right now for $400a month, but a typical owner in California will be paying sort of between $100 and $200 a month ininsurance.",neutral,0.49647057056427
183,"The core Autopilot software andAI team is just, I think, very, very strong and making great progress. And we're really onlybeginning to take full advantage of the Autop Pilot hardware, the FSD hardware. So I think it's -- theapparent progress, as seen by consumers, will seem to be extremely rapid. But actually, what'sreally going on, it seems like that is just having the foundational software be very strong, havereally strong foundation. And then a really fundamental thing is moving to video training. This is a really -- I mean, in terms of labelingefficiency, arguably like a 3 order of magnitude improvement in labeling efficiency. So that's really great progress on that. And the last retail investor question comes from Kendall. ""Since most retail investorsseem to understand Tesla better than analysts and are risking a larger part of their own personalwealth on Tesla, doesn't it make sense to take mostly questions on these earnings calls from us?""",positive,0.7838002443313599
184,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorYes. I think there's a pretty big fundamental efficiency gain that Tesla has by just making cars,especially affordable cars than 3 and Y , at least on the continent where the customers are. But what we're doing -- or have been doing in the past was really pretty silly, makingcars in California and then shipping them halfway around the world to Asia and Europe. And thiscreated a lot of cost because you've got to ship those cars. So we're not shipping cars from California over to China. And then that has a correspondingsavings on our lower import-related costs. But I think it's also important to keep in mind that the costof the Standard Plus that we're selling out of Shanghai is also lower than that of the similar carcoming out of Fremont, from price perspective.",negative,0.6486566066741943
185,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorWell, we're actually spending money as quickly as we can spend it sensibly. There is no artificial holdback on expenditures. And then despite all that, we are still generating positive cash. So in light of that, it doesn'tmake sense to raise money because we expect to generate cash despite this growth level. And just having a factory in China or a factory. in California or afactory in North America and a. factory in Europe, just that alone, is a massive improvement in ourfundamental operating efficiency. That, I think, is -- may not be fully appreciated. And I agree with you on that. I completely agree with that.",positive,0.5102669596672058
186,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorYes, absolutely. We did see an increase in operatingexpenses from Q3 to Q4, even excluding the portion of that attributed to stock-based compensation. But I think we're at a point now where OpEx will start to tick up, at least if you lookannually from 2019 to 2020, to support our international footprint and then the growth of thecompany. Our job is to grow that significantly slower than the pace of growth of revenue to improvethe operating leverage, which we're very, very focused on. And the last question from investors is, ""the sales of model S and X have stayed flat forseveral quarters. The main reason is that they still use 18650 batteries. When will S andX use 2170batteries? Manufacturing capacity of 18650 may be used for battery storage systems instead.""",neutral,0.5829560160636902
187,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorYes. And actually, the Model S and X actually have more range than we are just currently stating onthe website. We're rapidly approaching a 400-mile range for Model S, for example. So this is -- itwon't be long before Model S is 400 -- has 400- miles range. And Sherry, let's go to the Q&A on the phone. Martin Viecha - Senior Director for IRThank you very much. Andrew D. Baglino, Drew, is there anything you want to add to that?",neutral,0.5851064324378967
188,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorWell, it's certainly something that could be happening in the coming years. There's no plans for it this year. The focus of Starlink is really for high-bandwidth, low-latency connectivity for homesand businesses, and I guess, aircraft and boats and that kind of thing. But the antenna is sort of about the size of medium pizza, which you could put on acar, but I think it's more bandwidth than you would really need. Technically, you could buy one andjust stick it on the car. Yes, it will work.",neutral,0.46796855330467224
189,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorI don't know if we wanted to tell you -- I don't think we want to say what our CapEx is going to be this year, necessarily. We -- except to say that like as I said earlier, we're spending money as fast aswe can spend money in sensible ways. So it's definitely not artificially limited, and we will spend --well, a lot of money is here, for sure. The challenge comes in like finding efficient ways to actuallydeploy the capital. That's the harder part than sort of deciding on a CapEx number really. And I think we always find ways to become more CapEx efficient per unit of capacity. And wechallenge the teams to always become more efficient. And so we see a reduction per CapEx -- perunit in terms of Capex.",neutral,0.4572436809539795
190,"I mean your kind of operating cash flow, EBITDA isannualizing at $4.5 billion right now. As I look out to the future, I'm kind of guessing that, thatcould fund somewhere around 200,000 to 250,000 units of capacity a year, which would be maybea 30% CAGR over 5 years. Is that something that's feasible for you guys to execute on, on aconsistent basis, a level of capacity building that large?Zachary Kirkhorn - Tesla, Inc. - CFOI mean, I think...Elon R. Musk - Tesla,. Inc. -- Founder, CEO & DirectorWe're heading for more than 30%, yes. And just back on your first question, we will have additional detail on CapEx in the 10-K. But back to the growth rate, I mean, one thing to keep in mind is that the Shanghai facility, we dohave a loan facility in place to support that growth. So I wouldn't necessarily view it as limited as you described it.",neutral,0.6664355397224426
191,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorI think we don't comment on those detailed numbers, except the demand is just far more than wecould reasonably make in the space of, I don't know, 3 or 4 years or something like that. So we've got to really make sure we get a very steep ramp in battery productionand continue to improve the cost per kilowatt hour of the batteries. This is very fundamental andextremely difficult. So I said we're going to do like kind of Battery Day just to kind of explain more about this and whatour plans are. I think probably it's going to make sense to do that after the end of this quarterbecause I think it'sGoing to be kind of an intense end of quarter as it was last quarter.",neutral,0.46421119570732117
192,"The average number of occupants in a car, I think, is like 1.2. And maybe with autonomy,maybe they'll go to 1.4, maybe. But I'm not sure if it even goes there. So yes, will it make sense for us to do sort of a minivan or sort of Sprinter-like van at some point?Probably. But like I said, we've got to solve this battery -- we'veGot to scale battery production tocrazy levels that people cannot even fathom today. That's the real problem. And we need to make sure we gotthe batteries to make cars that we've already got already on our plate. And it's just generally true. - Founder, CEO & DirectorYes. Otherwise, we add complexity, but we do not improve the number of vehicles on the road. So whilewe do some sort of high-capacity vehicle at somepoint probably.",negative,0.5611655116081238
193,"We're not quite sure what's going to happen, but it is true that Model X -- the introduction of ModelX actually increased Model S sales. And we're worried that X sales would cause S sales todrop but it actually caused it to increase. So from -- like I said, we're not too worried about demand. We're worried about production, make sure we get that production ramp going and reach volumeproduction as soon as possible with Model Y. And it's hard to -- it's always hard to predict what that S -- the exponential part of the S-curve ofproduction. So that's -- and it involves a massive amount of hard work andjust reacting fast to issues that arise. And I think when they do -- when people do a teardown of the Model Y , I thinkthey'll be impressed about some of the things they see.",neutral,0.5001233816146851
194,"Martin Viecha: Model 3 is expanding as Model Y is expanding. What we're working on here between Berlin and Shanghai and Fremont is to have 3 andY locally produced in all locations. Theremay be ups and downs in various factories as we get to the journey of having these products on themajor continents. Also, the rule of thumb of 10%, I think you need to see it. When you see the car, you'll realize thatit's not just a 10% different car. It's notjust -- there's more change happening, like to the customer'sperspective as well. Martin Viecha is the Senior Director for IR at Tesla.",neutral,0.537343442440033
195,"Elon Musk - Tesla, Inc. - CFONo, I think that's fair. Our order rate supports the pricing that we have right now. We're workingvery hard to reduce costs and expand production because, I mean, we feel from the data, it's prettyclear that there's a lot of interest in our products. And the price reduction in China, kindof the first step towards this global localization, more accessible price. And we'll continue to workon cost reductions in China as we do in Fremont and grow production. And that high margin part comesfrom autonomy. So that's --from a financial standpoint, that's the real mind-blowing situation, is high volume, high marginbecause of autonomy.",positive,0.43606647849082947
196,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorWell, our powertrain is pretty damn good. I mean it's way better than anything else out there by acountry mile. And then just shorter term, there's significant discussion in the industry around moving tohigher voltage on the powertrain and then some challenges around the supply chain's preparednessto support that. Separate from the battery pack, since we'll talk about that in a couple of months, canyou speak to the areas of focus on powertrain technology-driven cost reduction over the next 12 to24 months that we should be thinking about? Elon Musk: Tesla is about hardcore engineering.",positive,0.6806308031082153
197,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorYes. We don't want to really comment on prices and such. I think we'll adjust according to what thedemand looks like. How the mix of those 3 products, andthat's out over the course of the year, we'll see. But I think it's probably fair at the moment toassume the mix. of those is fairly stable in terms of ASP when you average them together. Yes. Our next question comes from Emmanuel Rosner with Deutsche Bank.Emmanuel Rosner - Deutsche Bank AG, Research Division - Director & Research AnalystSo in your slide deck, you had the comment around average selling price being stable or thereaboutin 2020. Can you maybe walk through some of the puts and takes, how you see sort of like thatmet",neutral,0.5679323673248291
198,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorYes, we're going to pay down the debt, just as time goes by. We've paid down $0.5 billion worth ofdebt last quarter. So we'll just keep steadily paying it down. Yes, sure. It sounds great. Who should we acquire?Dan Meir Levy - Cr©dit Suisse AG - Research Division - Director & Senior Equity ResearchAnalystWell, given the importance of autonomous, I imagine that this is an area that you would want toaccelerate if you view it as a crucial competitive advantage.",positive,0.5033131241798401
199,"Elon, I wanted to come back on batteries. And if I look at the end of this year, you should have800,000 units in production capacity forecast. So that's -- if you add to that Model S and Model Xand then the energy storage business, it means you've been following north of 60 gigawatt hour ofbattery production capacity. So where do you stand now? And how do you get there? And then itlooks like your competitors, others who would like to compete with you, seem to be struggling togrow battery capacity. If you can just take us through what you're doing differently, why you'reconfident you can do that and it looks like nobody has done.Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorWe are super deep on cell, super deep, cell throughbattery, so cell module battery. And yes, we'll have more to talk about this in detail on Battery Day. Like I said, probably April. We've got a very compelling strategy. And Drew, is there anything you wantAdd to that?",neutral,0.5259671211242676
200,"Andrew D. Baglino - Tesla, Inc. - CTOI think I can see that. The only thing I would add is we do have a decade-plus of experience of notjust like what a cell should be but how to integrate it into the product, and that's really helped us. And wow, we really know alot about batteries. Next level. Man, do we know a lot about batteries? Geez. Elon, can you give us asense of the impact of the ramp of Shanghai on your cars in Q4?Elon Musk: ""We were negative gross margin on the products that we built inQ4"" Zachary Kirkhorn: ""The team in China, Ithink, did a great job managing costs during the launch. And so there was a slight drag associatedwith it, but not terribly significant""",positive,0.4099158048629761
201,"Elon R. Musk - Tesla, Inc. - Founder, CEO & DirectorWell, like I said, we're going to talk about this in Battery Day, which is probably April. And then alot of these questions will be answered. I think it's going to be a very compelling story that we haveto present. It blows my mind, and I know it. So Ithink it'sGoing to be pretty cool.Joseph Amil Osha - JMP Securities LLC, Research Division - MD & Senior Research AnalystI shall have to read the blogs more. Thank you. Martin Viecha - Senior Director for IRThank you very much for -- everyone, for all of your good questions.",positive,0.8644919395446777
202,"The conference call is being recorded. At the bottom of the page, we will discuss our business outlook and make forward-looking statements. We are joined by Elon Musk, Zachary Kirkhorn and a number of other executives to discuss Tesla's Q1 2020 financial results and Q&A Webcast. Please be advised that today's conference is beingrecorded. I would now like to hand the conference over to your speaker, Mr. Martin Viecha, Senior Director for Investor Relations. Please go ahead, sir. Martin, your line is now open.Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorThank you.",neutral,0.6874627470970154
203,"The car is actually capable of much more than this, but weare only exposing functionality that we feel quite good about and where we feel that it is probably asafety improvement. We are collecting data from over 1 million intersections every month at thispoint. This number will grow exponentially as more people get the update. Soon, we will be collecting datafrom over 1 billion intersections per month. All of those confirmations are training on neural net. Essentially, the driver when driving and takingaction is effectively labeling the -- labeling reality as they drive. I think this is an advantage that no one else has, and we're quite literally orders ofmagnitude more than everyone else combined.",positive,0.44055354595184326
204,"For Model Y , we introduced a revolutionary 2-piece rear underbody casting, but we are going to bemaking a single-piece casting later this year. We're confident this product will be our best-selling product ever. Localized production in China and in Europewill bring the costs down, making our products even more competitive over time. While many othercompanies are cutting back on investment, we are doing the opposite. We are absolutely pedal tothe metal on new products and expanding the company. The Model Y has remarkable range, on par with -- in fact, slightly betterthan, I guess, the Model 3, and despite being a bigger car that weighs more.",positive,0.8235201239585876
205,"Zachary J. Kirkhorn - Tesla, Inc. - CFOYes. I'm very proud of the accomplishments of the Tesla teamthis past quarter. A few things to highlight and add to what Elon just mentioned. We successfullylaunched, ramped and demonstrated profitability of the Model Y , as Elon mentioned, significantlyahead of schedule. And we're really looking forward to being,sometime next year, a truly global manufacturer with major factories in North America, China andEurope and a capacity of well over 1 million units a year. So there's a tremendous amount to lookforward to, and we can't wait to tell you what's going to happen. Thank you.Martin Viecha - Tesla - Senior Director for IRThank you, Zachary. And now to Zachary's opening remarks. He will talk about Tesla's financial results for the first quarter of the year.",positive,0.9516465067863464
206,"Our free cash flows were impacted by the temporary increase in end-of-quarter inventory for all ourproducts resulting from the abrupt suspension of production and delivery operations. Had theseinterruptions not occurred, we were pacing towards a record quarter of deliveries and strong freecash flows. In the near term,our Shanghai factory remains operational, contributing an increasing level of cash flows andprofitability to the company. In Fremont, we're working towards restarting production as soon asthat's possible.We are also continuing to deliver cars that we were unable to deliver at the end of the first quarter. And notethat most of the credit revenue did not contribute to cash in Q1, and it's reflected in the accountsreceivable on the balance sheet.Overall, we've modeled many scenarios into 2021 and remain comfortable that we have sufficientliquidity to proceed fully with our most important long-term investments.",neutral,0.5744725465774536
207,"We have theability to quickly adjust our spending and planning as required. So thank you again to the Tesla team for success in Q1, and we will turn to questions. Back to Mail Online home. Back into the page you came from. Follow us on Twitter @CNNOpinion and @CNBCOpinions. Back in the page, you can follow us on Facebook and Twitter @cnnolpinion. Back To the pageyou came from, back to the page we were from. Click here to follow them on Twitter and @CNNOlpinion or on Facebook.",positive,0.7859793901443481
208,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes, absolutely. As you may be like, at a high level, our overall goal is to maximize the area underthe curve of customer happiness. That is our goal. And we think that that's the kind of thing that allcompanies should try to do. And it's what results in long-term value creation. And loyalty begetsloyalty. So our goal is always really to do the best thing for the customers, and we're confident thatif we behave like that, the customers in turn will behave the same way to us. Martin Viecha - Tesla - Senior Director for IRThank you. So we'll take the first questions from institutional investors compiled by SayTechnologies. The first question is, most Tesla owners have yet topurchase or experience FSD.",positive,0.7297413945198059
209,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. So we are making rapid progress on lowering the production cost in China. And we're actuallyexcited to announce on this call that we will be reducing the price of the standard range Model 3basically tomorrow, China time. So the day after tomorrow, California time, but tomorrow, Chinatime. And that will be a price below the subsidy limit. But we feel confident that, that will still be avehicle that delivers a good gross margin. And so we'll continue to bring the price downand expand margin -- costs down and expand margin even with this reduction in price that Elonmentioned on thestandard range version of the vehicle. Martin Viecha - Tesla - Senior Director for IRThank you. The next question is, Andy Grove once said that great companies are improved bycrises. In which way has Tesla improved or is expected to improve coming out of COVID-19?",positive,0.5765895247459412
210,"Zachary J. Kirkhorn - Tesla, Inc. - CFOYes, I agree with that, Elon. The prioritization on the key projects will enable us to execute moreefficiently and faster on them, which I think is great. The Tesla is the only car that you can literally order in less than 5 minutes on your phone, youcan order a car and have it delivered to your doorstep with all the paper and everything done. That'sit Effortless. All right. The next question is from institutional investor is, can you give us a brief preview of theBattery Day by generally highlighting steps Tesla is taking to improve self-energy density and timeline for introduction?Elon R. Musk - Tesla,. Inc. -- Co-Founder, CEO & DirectorYes. Actually, we don't want to preempt Battery Day. We want to -- leave theexciting news for that day, but there will be a lot of exciting news to tell.",positive,0.5953153371810913
211,"Zachary J. Kirkhorn - Tesla, Inc. - CFOSo there's a couple of things on the financials for Full Self-Driving. Currently, in North America,it's sold for $7,000 as an option. We take roughly half of that as revenue, and the other half of itgoes into deferred revenue. That's associated with features that will be released with time. Ourdeferred revenue balance is continuing to grow. It's a little bit over $600 million. And so as werelease features with time, at the end of every quarter, we take a look at what features have beenreleased, the associated value, and then we can release that from the deferred revenue into ourfinancials for that quarter.",neutral,0.6372315287590027
212,"The next question from retail investors, when will you announce the next Giga? How manyGigas do you have planned for the next 5 years? And that would be in the U.S. Elon Musk: ""I'm not -- I don't know right now what that number would be. I guess several more than there are today"" The next question is from Martin Viecha, Senior Director for IROkay. The question is: Is 40% a more realistic target for Tesla in the next five to 10 years? Elon: ""It's possible that it's 40%. I would be very shocked ifit's less than 40% even with force majeure""",neutral,0.6892392039299011
213,"Elon Musk: I'm confident that, let's say,within the next, I don't know, year -- maybe even by end of year, we should be installing at a rate of1,000 a week. That's not in the middle of winter or something. It's like taking seasonality --allowing for seasonality where it's hard to install on roofs that are covered in snow and ice. We're alsoseeing a lot of interest outside of North America. So we do expect this to be a product that isinternational and actually seeing a tremendous amount of interest from China on the Solar Roof. Sowe're confident that this will be a very significant product for the company over time.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you. The next question is, can you give us an update on Solar Roof ramp? How many areyou currently able to install per week? What is your installation",positive,0.5506277084350586
214,"Elon R. Musk: Model S and X are the only cars in the world that have a hospital operating roomgrade heavy filters built in. The next question is, can you elaborate on Tesla's plan to enter the residential and/orcommercial HV AC market? Can you provide some basics of how your system will work? Will youconsider the heat pump water heater market as well? Musk: I'm personally extremely excited to build a kick-ass HVAC system that also has sort of a hospital-grade particle filtration, basically have a filtrations that filters out viruses,bacteria, pollen, fungi and also neutralizes silicon and alkaline gases that is quiet and efficient. It's really -- air quality is incredibly important even in the non-COVID situations,extremely important.",positive,0.7551748752593994
215,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorIt could be a hell of a product. So we just have to -- at Tesla, we have a tendency to apply a formula[we configure] on the product front. We are seeing tremendous demand for stationarystorage, more than we can supply, at least for 2020. And the last question from retail is, when will Tesla start acquiring utilities like theHornsdale Power Reserve and Moss Landing instead of selling them battery storage? Does it makesense for Tesla to buy bigger plants and convert them? Elon Musk: It's not out of the question, but our brand is full.",neutral,0.44162049889564514
216,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorThanks. Our first question will come from Adam Jonas with Morgan Stanley.Adam Michael Jonas - Morgan Stanley, Research Division - MDI hope everyone's safe and healthy. I got one question, one follow-up. Zach, first, for you, any real-time update on company liquidity at the end ofApril? Some companies have, given the circumstances, gone out of their way to give a little coloron that. Just want to get your shot at that. Then I got a follow-ups.Zachary J. Kirkhorn - Tesla,. Inc - CFOYes. It's a fair question. I don't have any additional color to provide. So $8.1 billion in cash and cashequivalents at theend of Q",neutral,0.5550007224082947
217,"The Bay Area produces the vast majority of our cars, all of S and X andmost of the 3 and all of the Y . So the extension of the shelter-in-place or, frankly, I would call itforcibly imprisoning people in their homes against all their constitutional rights, that's my opinion. I think it's high time we invested in infrastructure in this country. We have a lot of crumblinghighways and bridges. And frankly, when I visit China, I see their infrastructure as being muchbetter than ours. It's great. Europe has better infrastructure. And all the people's -- everythingpeople have worked for their whole life is going to get -- is being destroyed in real time. And we'regoing to have many suppliers and are having many suppliers that are having super hard times,especially the small ones.",negative,0.586077094078064
218,"It's really quite sad that the U.S.infrastructure, especially sort of roads and highways, is where it is today. And our airports, in a lotof cases, are an embarrassment. So this is the time to think about the future and also to askis it right to infringe upon people's rights as what is happening right now? I think the people aregoing to be very angry about this and are very angry. Give people back their goddamnfreedom. It's not just a question of money, it's aquestion of will. If this was 1920, do you want to be investing in steam engines or internal combustionengines? Obviously, not steam engines. And yes, we really need to be thinking about what is the transportation of the future.",negative,0.9597572088241577
219,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes, agree. We can take cost out of the car and to make the product better. So it's a test, it's not makethe product worse. It's -- and [anyone] can take costs out of a car, make it worse. And so it's -- we want the car tojust incrementally improve as well as incrementally lowering cost. And the number of vehicles that we built in the first quarter isquite limited relative to our goal. So theecosystem to support and launch the product is there. There remain a lot of opportunities to take --continue to take cost away from the car. And that will come down with time as more variants are released,and we have more of a steady-state mix.",neutral,0.4811852276325226
220,"""We expect marginal cost of that car to be comparable to the Model 3 once we have reached, say, about 10,000 or 20,000 units or something like that,"" Musk says. ""Did we go off-line?(technical difficulty) But for a 5-seater Model Y , weexpect marginal cost to be similar to the Tesla Model 3,"" he adds. ""We expect it to be about $35,000,"" he says of the Model Y's price tag. ""It's going to be a lot of work, but it will be worth it,"" Musk adds.",neutral,0.7160201072692871
221,"Zachary J. Kirkhorn - Tesla, Inc. - CFOSure. From a sales perspective, with all the partners we've had historically, in the future, we're justlooking for competitive technology and competitive pricing. I think we'll talk a little bit more aboutthis at Battery Investor Day, like, how we're approaching all of it. But -- so yes, I mean we don'thave like one model we're restricting ourselves to pursue. We're just trying to find what's best forthe products in the long run. The next question comes from Ben Kallo with Baird. Ben, can you just talk about Mr. Mizuno and that Board addition andkind of the process with adding him to the Board?",neutral,0.5856963992118835
222,"No. I think this has got nothing to do with the Panasonic relationship. We meet regularly one-on-one and talk all the time. And sothat relationship is strong. Just -- he brings more -- a broader, I think, global strategic view to the board. - Co-Founder, CEO & Director, Tony Fadell, co-founder, CEO and director of Fodell Group, which is based in San Francisco, California, and has offices in New York, London and Singapore. The company is valued at more than $10 billion, with a market value of around $3.5 billion.",neutral,0.545972466468811
223,"Elon Musk: Before we release any functionality, it goes through extensive testing. We run any car changes through a battery test and simulation. And then we release it to a small groupof private beta testers within the company. Then to a larger beta audience, including people outsidethe company; then to Early Access Tesla owners. And so there aremany stages that these things go through. But it's all tracking very well,if you like. The Autopilot's engineering team is -- we just have an extremely talented group, and I'mdeeply involved with the team. The software that's at the very earlystage is much more advanced than what people are seeing. So essentially, we need to figure out --get very good at complex intersections.",positive,0.6901112794876099
224,"Elon Musk: I feel like we have a tremendous amount of momentum, and we'll have thefunctionality, that's the Full Self-Driving, by the end of the year. Now after that functionality is released, there's still another step, which is to improve the reliabilityof it once it is released. And then we keep improving the reliability to a point where it no longer needs to be supervised by the driver. And we provide a vast body of data to regulators to show them that this is the case.Charles Eugene Munster - Loup Ventures, LLC - Managing Partner, Co-Founder & Head ofResearch: When will we start seeing robotaxis?Elon R. Musk: We're going to get owners full autonomy, some level of that by the year and then a human in the loop, Tesla Network app sometime in the first half of next year.",positive,0.5900415778160095
225,"I think it's quite likely, in my view -- again, I could be wrong, I'm -- as you see it, we're aheadin some areas, and we're behind in others because -- when I give a guess, I give the guess that Ithink is the likely midpoint, not the point with lots of margin. So then that necessarily means at least half of my predictions will be wrong and half will be right. But I believe thateverything I've ever said would come true, did come true. It may come true late, but it did cometrue. So punctuality is not my strong suit, but I always come through in the end. So I think we couldsee robotaxis in operation with the network fleet next year, not in all markets but in some. I think -- or it might beright but offset by a few weeks to a few months; in some cases, a few years.",neutral,0.5641173124313354
226,"Zachary J. Kirkhorn - Tesla, Inc. - CFOSequential market improvement -- margin improvement?Elon R. Musk - Co-Founder, CEO & DirectorYes. We saw strength in gross margin across the board, as I mentioned. And in particular, S and Xgross margins continued to improve despite slightly lower volumes there and higher fixed costamortization. So there's good progress happening, both from the ASP side and the cost reduction side, for ourproducts and production. The next question will come from Pierre Ferragu with New Street.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology Infrastructure. And then I will have a follow-up on energy storage.",positive,0.7106728553771973
227,"Zachary J. Kirkhorn - Tesla, Inc. - CFOIn terms of time line, I think what we've been doing with both our partners and internally is lookingat how to reduce the -- fundamentally, the cost of investments in new cell capacity. And Ithink not to give too much away, but that will be one of the things we address in Battery InvestorDay, it's how we're focused on that.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology Infrastructure - follow-up on energy storage. Martin Viecha - Senior Director for IRThank you very much for all your great questions. Unfortunately, this is all the time we have today,and we'll speak to you again in 3 months' time. Thank youvery much, and have a good day.",positive,0.6207068562507629
228,"This conference call is being recorded. At the bottom of the page, we will discuss our business outlook and make forward-looking statements. As a reminder, this conference may be recorded. I would now like to introduce your host for today's conference, Mr. Martin Viecha, Senior Director ofInvestor Relations. Mr. Viecha,. you may begin.Elon Musk: We're incredibly proud of the Tesla team for producing7,000 Model 3, Model S and Model X vehicles in the last week of June. It's really kind of a mind-blowing leap forward for a manufacturing company. Sohonored to work with such great team to fuse that incredible result. So yes, it's incrediblework by the team to do that.",positive,0.9717147946357727
229,"The Model 3 market share has surpassed all competitor premium, mid-sized sedans combined. July was a majority of all premiumsedans. The more Model 3s we deliver to the field, it's actually causing viralgrowth of our sales. 5But not everyone has Model 3, obviously, so we need to get the cars out there for test drives. As it is rightnow, not even all stores in North America have Model 3 for test drive. The guy here who bought it have never actually even sat in a Model 3. He's like, ""I love it. It'samazing."" So yes, it seems to be really well-received.",positive,0.7926017045974731
230,"We believe we can be sustainably profitable from Q3 onwards. We'll try to raise that rate of Model 3 production steadily in the coming quarters and try to get to the10,000 cars a week number as soon we can. And yes, I mean, sorry if I sound a little tired,I've been working like crazy in the body shop lately. Withoutthe great people we have at Tesla and the customers who put their faith in us by buying our product, wewould not be here today. Yes, I've really never been more excited about the future of Tesla. We havea super exciting set of products to bring out in the future. We're confident that -- and provided the economy is roughly where it is today, reasonablygood and there's not a big force majeure event, we feel comfortable achieving the GAAP incomepositive and cash flow positive quarter every quarter from here on out.",positive,0.7819244265556335
231,"Elon R. Musk: I think we're making pretty radical advances in the core software technologyand the vision neural net. And then, very importantly, the Tesla self-driving trip technology that we'vebeen working on for 3 years is finally coming to fruition. Pete Bannon is going to talk a lot about that. Butit's a plug-in replacement for the existing computer, and enables an order of magnitude improvements inoperations per second or frames per second is the way to think about it. And we can go say, they reallyare key to Tesla full vehicle autonomy. I'll let Pete talkabout that. So we're going to start with like, Stuart, Andrej and then Pete [indiscernible]",positive,0.5519838333129883
232,"Andrej Karpathy is the Director of Artificial Intelligence & Autopilot Vision. Peter Bannon is leading currently the hardware 3 development. The chips are up and working, and we havedrop-in replacements for S, X and 3. All have been driven in the field. Elon R. Musk is the Co-Founder, Chairman, CEO & Product Architect[indiscernible] talk loudly -- yes. Yes. The team is also working on some new safety features that really only makes sense. In this world, we have extremely high understanding of tapping around the vehicle. So I think, when Istart to think about what makes me excited about coming to work.",positive,0.7601598501205444
233,"Elon R. Musk: I started working designing computers in Digital Equipment Corporation in 1984, back whenthey were refrigerator-sized. I wasan Intel fellow, working on a team for a little while, then I was VP of Architecture and Verification at PASemi, which was acquired by Apple. I led the design of the first ARM 32-bit processor that went into theiPhone 5. And then, 2 years later, I came to Tesla, and designed the neural network accelerator that's part ofhardware 3 and helped architect the rest of the hardware 3 solution that will be in the car next year. It's a really fun place to workbecause I do get to work with my 2 primary customers, Stuart and Andrej, and making them happy ispretty fun. I think we're all reallyexcited about what Andrej and his team will be able to do with this hardware in the future.",positive,0.9331044554710388
